Sample	raw_total_sequences	filtered_sequences	sequences	is_sorted	1st_fragments	last_fragments	reads_mapped	reads_mapped_and_paired	reads_unmapped	reads_properly_paired	reads_paired	reads_duplicated	reads_MQ0	reads_QC_failed	non-primary_alignments	supplementary_alignments	total_length	total_first_fragment_length	total_last_fragment_length	bases_mapped	bases_mapped_(cigar)	bases_trimmed	bases_duplicated	mismatches	error_rate	average_length	average_first_fragment_length	average_last_fragment_length	maximum_length	maximum_first_fragment_length	maximum_last_fragment_length	average_quality	insert_size_average	insert_size_standard_deviation	inward_oriented_pairs	outward_oriented_pairs	pairs_with_other_orientation	pairs_on_different_chromosomes	percentage_of_properly_paired_reads_(%)	reads_mapped_percent	reads_mapped_and_paired_percent	reads_unmapped_percent	reads_properly_paired_percent	reads_paired_percent	reads_duplicated_percent	reads_MQ0_percent	reads_QC_failed_percent
REF0009-mgg-pbdrep | M301610.lib1	3825638.0	0.0	3825638.0	1.0	1912819.0	1912819.0	75292.0	73850.0	3750346.0	66416.0	3825638.0	0.0	2553.0	0.0	0.0	0.0	551786702.0	275881572.0	275905130.0	11242192.0	11242192.0	0.0	0.0	93911.0	0.008353442	144.0	144.0	144.0	150.0	150.0	150.0	39.1	288.9	104.4	35173.0	744.0	28.0	980.0	1.7	1.968090028382194	1.9303969690807128	98.03190997161781	1.7360764400604554	100.0	0.0	0.06673396698798997	0.0
REF0009-mgg-pbdrep | M301611.lib1	1339754.0	0.0	1339754.0	1.0	669877.0	669877.0	29564.0	28984.0	1310190.0	25554.0	1339754.0	0.0	895.0	0.0	0.0	0.0	195452370.0	97724772.0	97727598.0	4411517.0	4411517.0	0.0	0.0	37401.0	0.008478036	146.0	146.0	146.0	150.0	150.0	150.0	38.9	291.3	110.5	13737.0	333.0	11.0	411.0	1.9	2.206673762496697	2.163382232857674	97.7933262375033	1.9073650834406912	100.0	0.0	0.06680330866711352	0.0
REF0009-mgg-pbdrep | M301612.lib1	7229318.0	0.0	7229318.0	1.0	3614659.0	3614659.0	108097.0	105944.0	7121221.0	94174.0	7229318.0	0.0	3798.0	0.0	0.0	0.0	1063480883.0	531733240.0	531747643.0	16133649.0	16133649.0	0.0	0.0	135972.0	0.008427852	147.0	147.0	147.0	150.0	150.0	150.0	39.1	289.1	109.2	50367.0	1181.0	45.0	1379.0	1.3	1.4952586122231724	1.465477103096032	98.50474138777683	1.3026678311840758	100.0	0.0	0.05253607601712914	0.0
REF0009-mgg-pbdrep | M301613.lib1	3390870.0	0.0	3390870.0	1.0	1695435.0	1695435.0	111325.0	109618.0	3279545.0	99414.0	3390870.0	0.0	2639.0	0.0	0.0	0.0	492401146.0	246188251.0	246212895.0	16613305.0	16613305.0	0.0	0.0	133398.0	0.008029588	145.0	145.0	145.0	150.0	150.0	150.0	38.9	282.6	104.0	52236.0	1237.0	38.0	1298.0	2.9	3.28308074329007	3.232739680377012	96.71691925670993	2.931813959249396	100.0	0.0	0.07782663446254207	0.0
REF0009-mgg-pbdrep | M301614.lib1	3710902.0	0.0	3710902.0	1.0	1855451.0	1855451.0	257592.0	253884.0	3453310.0	220344.0	3710902.0	0.0	5508.0	0.0	0.0	0.0	541458570.0	270720167.0	270738403.0	38514265.0	38514265.0	0.0	0.0	282511.0	0.00733523	146.0	146.0	146.0	150.0	150.0	150.0	38.9	298.8	110.7	120840.0	1895.0	95.0	4112.0	5.9	6.941492930829216	6.841571132840479	93.05850706917079	5.937747749738474	100.0	0.0	0.1484275251677355	0.0
REF0009-mgg-pbdrep | M301615.lib1	1122806.0	0.0	1122806.0	1.0	561403.0	561403.0	13931.0	13560.0	1108875.0	12008.0	1122806.0	0.0	511.0	0.0	0.0	0.0	166698452.0	83350458.0	83347994.0	2080602.0	2080602.0	0.0	0.0	18151.0	0.008723917	148.0	148.0	148.0	150.0	150.0	150.0	38.9	293.7	109.2	6450.0	127.0	3.0	200.0	1.1	1.2407308119122984	1.2076885944677886	98.7592691880877	1.069463469201269	100.0	0.0	0.045510978744324485	0.0
REF0009-mgg-pbdrep | M301616.lib1	4346248.0	0.0	4346248.0	1.0	2173124.0	2173124.0	77168.0	76116.0	4269080.0	67538.0	4346248.0	0.0	1591.0	0.0	0.0	0.0	613897794.0	306895280.0	307002514.0	11515300.0	11515300.0	0.0	0.0	83708.0	0.007269285	141.0	141.0	141.0	150.0	150.0	150.0	38.8	293.2	109.2	36084.0	851.0	30.0	1093.0	1.6	1.7755084385428535	1.751303653173956	98.22449156145716	1.5539380173427748	100.0	0.0	0.03660628661779079	0.0
REF0009-mgg-pbdrep | M301617.lib1	31082.0	0.0	31082.0	1.0	15541.0	15541.0	25924.0	25540.0	5158.0	22818.0	31082.0	0.0	545.0	0.0	0.0	0.0	4645048.0	2322459.0	2322589.0	3877729.0	3877729.0	0.0	0.0	30286.0	0.007810242	149.0	149.0	149.0	150.0	150.0	150.0	39.0	292.1	104.9	12199.0	195.0	17.0	359.0	73.4	83.40518628144908	82.16974454668296	16.59481371855093	73.4122643330545	100.0	0.0	1.7534264204362653	0.0
REF0009-mgg-pbdrep | M301618.lib1	55586000.0	0.0	55586000.0	1.0	27793000.0	27793000.0	47439870.0	46816646.0	8146130.0	42589918.0	55586000.0	0.0	980901.0	0.0	0.0	0.0	8314329063.0	4157210045.0	4157119018.0	7096546002.0	7096546002.0	0.0	0.0	49192620.0	0.00693191	150.0	150.0	150.0	150.0	150.0	150.0	39.1	288.9	101.0	22519030.0	335814.0	18148.0	535331.0	76.6	85.34499694167596	84.22380815313208	14.655003058324038	76.61986471413665	100.0	0.0	1.764654769186486	0.0
REF0009-mgg-pbdrep | M301619.lib1	1992812.0	0.0	1992812.0	1.0	996406.0	996406.0	216712.0	207886.0	1776100.0	176186.0	1992812.0	0.0	6529.0	0.0	0.0	0.0	292833807.0	146415543.0	146418264.0	32321523.0	32321523.0	0.0	0.0	294850.0	0.009122404	147.0	147.0	147.0	150.0	150.0	150.0	39.0	293.6	124.6	96618.0	2610.0	1677.0	3038.0	8.8	10.87468361290478	10.43179185994464	89.12531638709522	8.841074822913551	100.0	0.0	0.32762749321059886	0.0
REF0009-mgg-pbdrep | M301620.lib1	49863152.0	0.0	49863152.0	1.0	24931576.0	24931576.0	42245566.0	41695674.0	7617586.0	37207212.0	49863152.0	0.0	856248.0	0.0	0.0	0.0	7447786696.0	3723949211.0	3723837485.0	6310994940.0	6310994940.0	0.0	0.0	43932263.0	0.006961226	149.0	149.0	149.0	150.0	150.0	150.0	39.1	286.7	107.0	19862169.0	407754.0	15732.0	562182.0	74.6	84.72301550451525	83.62021317866147	15.276984495484763	74.61865226650734	100.0	0.0	1.717195896480832	0.0
REF0009-mgg-pbdrep | M301621.lib1	49519318.0	0.0	49519318.0	1.0	24759659.0	24759659.0	41601733.0	41104680.0	7917585.0	38400150.0	49519318.0	0.0	848768.0	0.0	0.0	0.0	7394340993.0	3697205520.0	3697135473.0	6212968990.0	6212968990.0	0.0	0.0	42306129.0	0.006809325	149.0	149.0	149.0	150.0	150.0	150.0	39.2	273.2	95.0	19716901.0	443940.0	10448.0	381051.0	77.5	84.01111865070516	83.00736290431139	15.988881349294834	77.54579737951964	100.0	0.0	1.7140139127118026	0.0
REF0009-mgg-pbdrep | M301622.lib1	55869154.0	0.0	55869154.0	1.0	27934577.0	27934577.0	47309432.0	46651200.0	8559722.0	40051430.0	55869154.0	0.0	940100.0	0.0	0.0	0.0	8362402573.0	4181253988.0	4181148585.0	7082229852.0	7082229852.0	0.0	0.0	48949497.0	0.006911594	150.0	150.0	150.0	150.0	150.0	150.0	39.1	305.4	110.5	22234621.0	246840.0	22450.0	821689.0	71.7	84.67898404189188	83.5008169266354	15.321015958108116	71.68791208114588	100.0	0.0	1.682681645761094	0.0
REF0009-mgg-pbdrep | M301623.lib1	6570266.0	0.0	6570266.0	1.0	3285133.0	3285133.0	232389.0	223600.0	6337877.0	200648.0	6570266.0	0.0	13707.0	0.0	0.0	0.0	978601893.0	489304907.0	489296986.0	34681968.0	34681968.0	0.0	0.0	348021.0	0.01003464	149.0	149.0	149.0	150.0	150.0	150.0	39.0	283.4	105.8	105884.0	2617.0	194.0	3105.0	3.1	3.5369800857377767	3.403210768026744	96.46301991426223	3.0538794015341235	100.0	0.0	0.20862169050689883	0.0
REF0009-mgg-pbdrep | M301624.lib1	20918670.0	0.0	20918670.0	1.0	10459335.0	10459335.0	15938715.0	15716018.0	4979955.0	14601584.0	20918670.0	0.0	322634.0	0.0	0.0	0.0	3119925773.0	1559973974.0	1559951799.0	2379643240.0	2379643240.0	0.0	0.0	16349385.0	0.00687052	149.0	149.0	149.0	150.0	150.0	150.0	39.1	274.4	99.1	7536752.0	182410.0	12510.0	126337.0	69.8	76.1937302897364	75.12914539977925	23.806269710263606	69.80168433270376	100.0	0.0	1.5423255876210102	0.0
REF0009-mgg-pbdrep | M301625.lib1	48654122.0	0.0	48654122.0	1.0	24327061.0	24327061.0	41397222.0	40848958.0	7256900.0	37062640.0	48654122.0	0.0	859182.0	0.0	0.0	0.0	7274136027.0	3637107045.0	3637028982.0	6189839425.0	6189839425.0	0.0	0.0	42710406.0	0.006900083	150.0	150.0	150.0	150.0	150.0	150.0	39.1	288.2	102.2	19595499.0	324535.0	15700.0	488745.0	76.2	85.08471697423704	83.95785664367759	14.915283025762957	76.17574519174347	100.0	0.0	1.765897656112261	0.0
REF0009-mgg-pbdrep | M301626.lib1	5754726.0	0.0	5754726.0	1.0	2877363.0	2877363.0	3198129.0	3150836.0	2556597.0	2957464.0	5754726.0	0.0	66093.0	0.0	0.0	0.0	856471305.0	428237040.0	428234265.0	477335517.0	477335517.0	0.0	0.0	3252443.0	0.006813746	149.0	149.0	149.0	150.0	150.0	150.0	39.1	268.7	96.8	1511897.0	40319.0	1927.0	21275.0	51.4	55.57395782179725	54.752146322865755	44.42604217820275	51.391916834963126	100.0	0.0	1.148499511531913	0.0
REF0009-mgg-pbdrep | M301627.lib1	48287934.0	0.0	48287934.0	1.0	24143967.0	24143967.0	39218371.0	38748996.0	9069563.0	36712424.0	48287934.0	0.0	832684.0	0.0	0.0	0.0	7196332150.0	3598193318.0	3598138832.0	5847206920.0	5847206920.0	0.0	0.0	39832016.0	0.006812144	149.0	149.0	149.0	150.0	150.0	150.0	39.2	268.1	92.9	18551044.0	539362.0	9133.0	274959.0	76.0	81.21774478899843	80.24571107142418	18.782255211001573	76.0281522916263	100.0	0.0	1.7244142190883545	0.0
REF0009-mgg-pbdrep | M301628.lib1	2098636.0	0.0	2098636.0	1.0	1049318.0	1049318.0	118032.0	116052.0	1980604.0	100448.0	2098636.0	0.0	3106.0	0.0	0.0	0.0	307593369.0	153795456.0	153797913.0	17648255.0	17648255.0	0.0	0.0	137671.0	0.007800827	147.0	147.0	147.0	150.0	150.0	150.0	39.0	295.4	112.1	55120.0	902.0	55.0	1949.0	4.8	5.624224496291877	5.529877501386615	94.37577550370813	4.786346941537265	100.0	0.0	0.14800089200795183	0.0
REF0009-mgg-pbdrep | M301629.lib1	58604742.0	0.0	58604742.0	1.0	29302371.0	29302371.0	49794949.0	49151964.0	8809793.0	44105946.0	58604742.0	0.0	1015556.0	0.0	0.0	0.0	8758614303.0	4379346695.0	4379267608.0	7443000946.0	7443000946.0	0.0	0.0	51654272.0	0.006939979	149.0	149.0	149.0	150.0	150.0	150.0	39.1	287.4	104.6	23492626.0	420780.0	18916.0	643660.0	75.3	84.9674400068172	83.87028476296338	15.032559993182804	75.26002929933554	100.0	0.0	1.7328904886229173	0.0
REF0009-mgg-pbdrep | M301630.lib1	2732118.0	0.0	2732118.0	1.0	1366059.0	1366059.0	102474.0	100364.0	2629644.0	87744.0	2732118.0	0.0	2891.0	0.0	0.0	0.0	405155240.0	202577040.0	202578200.0	15310661.0	15310661.0	0.0	0.0	119605.0	0.007811877	148.0	148.0	148.0	150.0	150.0	150.0	38.9	293.5	111.6	47645.0	937.0	59.0	1541.0	3.2	3.750716477106772	3.6734870163001747	96.24928352289322	3.211574317068296	100.0	0.0	0.1058153417970966	0.0
REF0009-mgg-pbdrep | M301631.lib1	43769670.0	0.0	43769670.0	1.0	21884835.0	21884835.0	37523671.0	37079982.0	6245999.0	33855958.0	43769670.0	0.0	731898.0	0.0	0.0	0.0	6526050784.0	3263056213.0	3262994571.0	5595557405.0	5595557405.0	0.0	0.0	37157922.0	0.006640611	149.0	149.0	149.0	150.0	150.0	150.0	39.1	275.4	103.2	17632540.0	492744.0	12598.0	402109.0	77.4	85.72984671805843	84.71615618760663	14.270153281941584	77.35027017567188	100.0	0.0	1.6721579120884393	0.0
REF0009-mgg-pbdrep | M301632.lib1	44621130.0	0.0	44621130.0	1.0	22310565.0	22310565.0	38230978.0	37754290.0	6390152.0	34385960.0	44621130.0	0.0	773169.0	0.0	0.0	0.0	6666237316.0	3333156072.0	3333081244.0	5712133328.0	5712133328.0	0.0	0.0	39483802.0	0.006912269	149.0	149.0	149.0	150.0	150.0	150.0	39.1	281.2	102.3	18063442.0	370787.0	13069.0	429847.0	77.1	85.67908970481025	84.61078865550917	14.320910295189746	77.062055577705	100.0	0.0	1.7327418646726336	0.0
REF0009-mgg-pbdrep | M301633.lib1	5855544.0	0.0	5855544.0	1.0	2927772.0	2927772.0	3472301.0	2944040.0	2383243.0	2269444.0	5855544.0	0.0	211290.0	0.0	0.0	0.0	873140803.0	436574087.0	436566716.0	519360605.0	519360605.0	0.0	0.0	9401471.0	0.01810201	149.0	149.0	149.0	150.0	150.0	150.0	39.0	289.0	111.6	1231351.0	23459.0	141445.0	75765.0	38.8	59.299375087950835	50.27782218014244	40.70062491204916	38.75718464415945	100.0	0.0	3.6083752423344437	0.0
REF0009-mgg-pbdrep | M301634.lib1	59337450.0	0.0	59337450.0	1.0	29668725.0	29668725.0	50780298.0	50107908.0	8557152.0	44073608.0	59337450.0	0.0	983447.0	0.0	0.0	0.0	8877354630.0	4438743575.0	4438611055.0	7598210183.0	7598210183.0	0.0	0.0	51718378.0	0.006806653	150.0	150.0	150.0	150.0	150.0	150.0	39.1	298.8	106.9	23969460.0	302314.0	19834.0	762346.0	74.3	85.5788342775094	84.44567132561308	14.421165722490603	74.27620836419496	100.0	0.0	1.657379951447189	0.0
REF0009-mgg-pbdrep | M301635.lib1	2608848.0	0.0	2608848.0	1.0	1304424.0	1304424.0	221614.0	217834.0	2387234.0	191754.0	2608848.0	0.0	5505.0	0.0	0.0	0.0	385060399.0	192527410.0	192532989.0	33095990.0	33095990.0	0.0	0.0	246926.0	0.007460904	148.0	148.0	148.0	150.0	150.0	150.0	39.0	291.4	110.2	103424.0	2189.0	140.0	3164.0	7.4	8.494707242430376	8.349815704096214	91.50529275756962	7.350140751780096	100.0	0.0	0.2110126768596714	0.0
REF0009-mgg-pbdrep | M301636.lib1	79365282.0	0.0	79365282.0	1.0	39682641.0	39682641.0	67314398.0	66368380.0	12050884.0	57340418.0	79365282.0	0.0	1425956.0	0.0	0.0	0.0	11868980227.0	5934577333.0	5934402894.0	10068469592.0	10068469592.0	0.0	0.0	72620560.0	0.007212671	150.0	150.0	150.0	150.0	150.0	150.0	39.1	298.2	112.8	31558358.0	475903.0	34388.0	1115541.0	72.2	84.81592492798046	83.62394529134288	15.184075072019526	72.24874221451138	100.0	0.0	1.7966999726656299	0.0
REF0009-mgg-pbdrep | M301637.lib1	1276184.0	0.0	1276184.0	1.0	638092.0	638092.0	134641.0	132628.0	1141543.0	118634.0	1276184.0	0.0	3073.0	0.0	0.0	0.0	189187808.0	94595201.0	94592607.0	20133711.0	20133711.0	0.0	0.0	142368.0	0.007071125	148.0	148.0	148.0	150.0	150.0	150.0	39.0	289.1	106.0	63527.0	1036.0	47.0	1704.0	9.3	10.550281150680465	10.39254527560289	89.44971884931954	9.295994934899669	100.0	0.0	0.24079599806924395	0.0
REF0009-mgg-pbdrep | M301638.lib1	49676332.0	0.0	49676332.0	1.0	24838166.0	24838166.0	41728079.0	41178282.0	7948253.0	35508504.0	49676332.0	0.0	797055.0	0.0	0.0	0.0	7425846923.0	3712977767.0	3712869156.0	6239559923.0	6239559923.0	0.0	0.0	42770715.0	0.006854765	149.0	149.0	149.0	150.0	150.0	150.0	39.0	299.6	113.4	19582308.0	319218.0	19964.0	667651.0	71.5	83.99991972032073	82.89316127446769	16.000080279679267	71.47972197303135	100.0	0.0	1.6044964833554942	0.0
REF0009-mgg-pbdrep | M301639.lib1	50454902.0	0.0	50454902.0	1.0	25227451.0	25227451.0	41466082.0	40926478.0	8988820.0	36230472.0	50454902.0	0.0	866774.0	0.0	0.0	0.0	7538517717.0	3769292383.0	3769225334.0	6197519344.0	6197519344.0	0.0	0.0	43951428.0	0.007091777	149.0	149.0	149.0	150.0	150.0	150.0	39.1	293.2	107.9	19530051.0	348649.0	15397.0	569142.0	71.8	82.18444661729795	81.114968769536	17.81555338270204	71.80763526208018	100.0	0.0	1.7179183104943894	0.0
REF0009-mgg-pbdrep | M301640.lib1	43944340.0	0.0	43944340.0	1.0	21972170.0	21972170.0	37517080.0	37031388.0	6427260.0	32837270.0	43944340.0	0.0	748120.0	0.0	0.0	0.0	6568640349.0	3284357257.0	3284283092.0	5608916895.0	5608916895.0	0.0	0.0	39595094.0	0.007059312	149.0	149.0	149.0	150.0	150.0	150.0	39.1	294.0	106.0	17724429.0	272463.0	14275.0	504527.0	74.7	85.3740891318427	84.26884554415881	14.62591086815731	74.72468581846945	100.0	0.0	1.7024262965378476	0.0
REF0009-mgg-pbdrep | M301641.lib1	57387434.0	0.0	57387434.0	1.0	28693717.0	28693717.0	49011378.0	48360812.0	8376056.0	42466346.0	57387434.0	0.0	996752.0	0.0	0.0	0.0	8577209443.0	4288653267.0	4288556176.0	7326526553.0	7326526553.0	0.0	0.0	51721951.0	0.007059546	149.0	149.0	149.0	150.0	150.0	150.0	39.1	294.9	110.1	23043794.0	405116.0	22493.0	709003.0	74.0	85.40437267155036	84.27073425168304	14.59562732844964	73.99938111887003	100.0	0.0	1.7368819801212927	0.0
REF0009-mgg-pbdrep | M301642.lib1	49659742.0	0.0	49659742.0	1.0	24829871.0	24829871.0	41978191.0	41443638.0	7681551.0	37526892.0	49659742.0	0.0	860759.0	0.0	0.0	0.0	7420814790.0	3710448079.0	3710366711.0	6274235299.0	6274235299.0	0.0	0.0	43710783.0	0.006966711	149.0	149.0	149.0	150.0	150.0	150.0	39.1	286.0	103.3	19836185.0	374411.0	15847.0	495376.0	75.6	84.53163328959702	83.45520200245905	15.468366710402966	75.56803657981148	100.0	0.0	1.7333134755311457	0.0
REF0009-mgg-pbdrep | M301643.lib1	49760728.0	0.0	49760728.0	1.0	24880364.0	24880364.0	42256597.0	41678686.0	7504131.0	36323886.0	49760728.0	0.0	867940.0	0.0	0.0	0.0	7432761919.0	3716413511.0	3716348408.0	6313192765.0	6313192765.0	0.0	0.0	43762046.0	0.006931841	149.0	149.0	149.0	150.0	150.0	150.0	39.1	295.0	112.8	19823517.0	368880.0	22428.0	624518.0	73.0	84.91957151430742	83.75819180137397	15.080428485692574	72.99709521934646	100.0	0.0	1.744226893143525	0.0
REF0009-mgg-pbdrep | M301644.lib1	794724.0	0.0	794724.0	1.0	397362.0	397362.0	50890.0	49476.0	743834.0	45420.0	794724.0	0.0	1827.0	0.0	0.0	0.0	117452131.0	58725602.0	58726529.0	7591647.0	7591647.0	0.0	0.0	67082.0	0.008836291	148.0	148.0	148.0	150.0	150.0	150.0	39.0	274.8	101.5	23545.0	573.0	120.0	500.0	5.7	6.403480956910827	6.225557552055808	93.59651904308917	5.715191689190209	100.0	0.0	0.22989113201564315	0.0
REF0009-mgg-pbdrep | M301645.lib1	53366388.0	0.0	53366388.0	1.0	26683194.0	26683194.0	45753178.0	45170770.0	7613210.0	40583188.0	53366388.0	0.0	922210.0	0.0	0.0	0.0	7981381275.0	3990741976.0	3990639299.0	6843541693.0	6843541693.0	0.0	0.0	46337638.0	0.006771003	150.0	150.0	150.0	150.0	150.0	150.0	39.1	287.6	104.5	21664180.0	340122.0	18517.0	562566.0	76.0	85.73407291495914	84.64273429934963	14.26592708504087	76.04634587598471	100.0	0.0	1.7280727337214579	0.0
REF0009-mgg-pbdrep | M301646.lib1	54206678.0	0.0	54206678.0	1.0	27103339.0	27103339.0	45604067.0	44960050.0	8602611.0	38761978.0	54206678.0	0.0	974097.0	0.0	0.0	0.0	8105253632.0	4052677849.0	4052575783.0	6820673630.0	6820673630.0	0.0	0.0	52434208.0	0.007687541	150.0	150.0	150.0	150.0	150.0	150.0	39.0	297.1	113.1	21376468.0	334957.0	21827.0	746773.0	71.5	84.12997933575637	82.94190247186887	15.87002066424362	71.5077540815174	100.0	0.0	1.7970055276215229	0.0
REF0009-mgg-pbdrep | M301647.lib1	51846698.0	0.0	51846698.0	1.0	25923349.0	25923349.0	44088949.0	43546128.0	7757749.0	39496958.0	51846698.0	0.0	865165.0	0.0	0.0	0.0	7751334655.0	3875708569.0	3875626086.0	6592512335.0	6592512335.0	0.0	0.0	43494825.0	0.00659761	150.0	150.0	150.0	150.0	150.0	150.0	39.1	286.4	102.6	20918463.0	344267.0	15427.0	494907.0	76.2	85.0371396843826	83.99016654831132	14.962860315617398	76.18027670730352	100.0	0.0	1.6686983614655653	0.0
REF0009-mgg-pbdrep | M301648.lib1	42349266.0	0.0	42349266.0	1.0	21174633.0	21174633.0	36380015.0	35915534.0	5969251.0	32771670.0	42349266.0	0.0	735781.0	0.0	0.0	0.0	6323957815.0	3162005998.0	3161951817.0	5432905333.0	5432905333.0	0.0	0.0	36801610.0	0.006773836	149.0	149.0	149.0	150.0	150.0	150.0	39.1	281.7	100.9	17130032.0	361612.0	11194.0	454929.0	77.4	85.90471202027445	84.80792559663254	14.095287979725551	77.38426918662533	100.0	0.0	1.7374114583237406	0.0
REF0009-mgg-pbdrep | M301649.lib1	4412280.0	0.0	4412280.0	1.0	2206140.0	2206140.0	40950.0	39750.0	4371330.0	35490.0	4412280.0	0.0	2034.0	0.0	0.0	0.0	651317308.0	325657740.0	325659568.0	6107804.0	6107804.0	0.0	0.0	70680.0	0.01157208	148.0	148.0	148.0	150.0	150.0	150.0	39.0	286.0	107.9	18820.0	500.0	25.0	530.0	0.8	0.9280915989012484	0.9008947754902228	99.07190840109875	0.8043460523810818	100.0	0.0	0.04609861568168838	0.0
REF0009-mgg-pbdrep | M301650.lib1	334304.0	0.0	334304.0	1.0	167152.0	167152.0	63900.0	62982.0	270404.0	54896.0	334304.0	0.0	1359.0	0.0	0.0	0.0	49529457.0	24764921.0	24764536.0	9554902.0	9554902.0	0.0	0.0	68974.0	0.007218703	148.0	148.0	148.0	150.0	150.0	150.0	39.0	298.3	109.9	29978.0	477.0	33.0	1003.0	16.4	19.11433904470183	18.83973868096104	80.88566095529816	16.420982100124437	100.0	0.0	0.4065162247535178	0.0
REF0009-mgg-pbdrep | M301651.lib1	926550.0	0.0	926550.0	1.0	463275.0	463275.0	40897.0	40018.0	885653.0	34338.0	926550.0	0.0	1047.0	0.0	0.0	0.0	136800610.0	68400306.0	68400304.0	6106385.0	6106385.0	0.0	0.0	50761.0	0.008312774	148.0	148.0	148.0	150.0	150.0	150.0	38.8	304.3	115.9	18888.0	397.0	32.0	692.0	3.7	4.413901030705305	4.319032971777022	95.5860989692947	3.7060061518536505	100.0	0.0	0.11299983810911446	0.0
REF0009-mgg-pbdrep | M301652.lib1	418544.0	0.0	418544.0	1.0	209272.0	209272.0	6029.0	5888.0	412515.0	5302.0	418544.0	0.0	201.0	0.0	0.0	0.0	60999209.0	30499127.0	30500082.0	899130.0	899130.0	0.0	0.0	8062.0	0.008966445	146.0	146.0	146.0	150.0	150.0	150.0	39.0	283.4	107.2	2757.0	89.0	3.0	95.0	1.3	1.4404698191826906	1.4067816048014068	98.55953018081732	1.2667724301387668	100.0	0.0	0.048023624756298025	0.0
REF0009-mgg-pbdrep | M301653.lib1	439970.0	0.0	439970.0	1.0	219985.0	219985.0	6082.0	5930.0	433888.0	5504.0	439970.0	0.0	223.0	0.0	0.0	0.0	65184355.0	32591718.0	32592637.0	908583.0	908583.0	0.0	0.0	7499.0	0.008253511	148.0	148.0	148.0	150.0	150.0	150.0	39.0	275.1	96.1	2833.0	67.0	1.0	64.0	1.3	1.3823669795667886	1.3478191694888288	98.61763302043322	1.2509943859808623	100.0	0.0	0.050685273995954266	0.0
REF0009-mgg-pbdrep | M301654.lib1	353290.0	0.0	353290.0	1.0	176645.0	176645.0	4013.0	3710.0	349277.0	3280.0	353290.0	0.0	246.0	0.0	0.0	0.0	52173642.0	26086727.0	26086915.0	599039.0	599039.0	0.0	0.0	8169.0	0.01363684	148.0	148.0	148.0	150.0	150.0	150.0	38.9	290.8	106.3	1752.0	37.0	1.0	65.0	0.9	1.1358940247388831	1.0501287893798295	98.86410597526111	0.9284157491013049	100.0	0.0	0.06963118118259787	0.0
REF0009-mgg-pbdrep | M301655.lib1	341558.0	0.0	341558.0	1.0	170779.0	170779.0	7700.0	7518.0	333858.0	6744.0	341558.0	0.0	231.0	0.0	0.0	0.0	50431130.0	25215305.0	25215825.0	1149751.0	1149751.0	0.0	0.0	12527.0	0.0108954	148.0	148.0	148.0	150.0	150.0	150.0	38.9	276.4	102.1	3583.0	72.0	1.0	103.0	2.0	2.2543755379759807	2.2010902979874576	97.74562446202401	1.9744816400142875	100.0	0.0	0.06763126613927943	0.0
REF0009-mgg-pbdrep | M301656.lib1	309162.0	0.0	309162.0	1.0	154581.0	154581.0	4692.0	4602.0	304470.0	4186.0	309162.0	0.0	167.0	0.0	0.0	0.0	44847096.0	22422573.0	22424523.0	698667.0	698667.0	0.0	0.0	7188.0	0.01028816	145.0	145.0	145.0	150.0	150.0	150.0	39.0	274.1	104.1	2191.0	60.0	2.0	48.0	1.4	1.5176509402837348	1.4885399887437654	98.48234905971627	1.353982701625685	100.0	0.0	0.05401698785749866	0.0
REF0009-mgg-pbdrep | M301657.lib1	1042690.0	0.0	1042690.0	1.0	521345.0	521345.0	11448.0	11146.0	1031242.0	9974.0	1042690.0	0.0	518.0	0.0	0.0	0.0	153669753.0	76835342.0	76834411.0	1706820.0	1706820.0	0.0	0.0	17297.0	0.01013405	147.0	147.0	147.0	150.0	150.0	150.0	39.0	283.5	108.4	5268.0	152.0	6.0	147.0	1.0	1.097929394163174	1.068965847950973	98.90207060583683	0.9565642712599142	100.0	0.0	0.04967919515867612	0.0
REF0009-mgg-pbdrep | M301658.lib1	276234.0	0.0	276234.0	1.0	138117.0	138117.0	7580.0	7414.0	268654.0	6554.0	276234.0	0.0	221.0	0.0	0.0	0.0	39755662.0	19876654.0	19879008.0	1131791.0	1131791.0	0.0	0.0	9839.0	0.008693301	144.0	144.0	144.0	150.0	150.0	150.0	39.1	285.5	107.3	3502.0	79.0	5.0	121.0	2.4	2.7440503341369995	2.683956355843234	97.255949665863	2.372626106851438	100.0	0.0	0.08000463375254313	0.0
REF0009-mgg-pbdrep | M301659.lib1	348838.0	0.0	348838.0	1.0	174419.0	174419.0	19838.0	19504.0	329000.0	17356.0	348838.0	0.0	519.0	0.0	0.0	0.0	50718628.0	25358894.0	25359734.0	2962338.0	2962338.0	0.0	0.0	22562.0	0.007616282	145.0	145.0	145.0	150.0	150.0	150.0	38.9	289.5	107.3	9281.0	196.0	10.0	265.0	5.0	5.686880443070995	5.591133993429615	94.31311955692901	4.975375389149118	100.0	0.0	0.14877966276609772	0.0
